clean_text,label_encoded
aplikasinya kurang efisiensetiap bulan harus updatetolong updatenya jangan setiap bulan,1
aplikasi tolol beli token listrik tapi token nya ngga muncul sdh nunggu jam lebih malah di suruh nunggu lagi ngga bisa d batalkan pulak,0
ok,2
hari ni kacau,0
tokopedia lg kenapa sih gangguan terus sudah hari saya mau download invoice tidak bisa peringatnya tokopedia sedang ada ganguan emang selama hari itu aplikasi gak di perbaiki belum lagi tokopedia care ngasih saran gak jelas chat operator costumer service lambat dan sulit di akses gak jelas ini lamalama tokopedia,0
pelayanannya bagus dan pembayarannya juga mudah,2
toko online yg terbaik,2
ok banget,2
selalu dihati,2
jangan pakai aplikasi ini keamanannya kurang akun saya baru kena hack pada tgl des jadi no hp alamat dia ganti seharusnya ada verifikasi dari pengguna kalau ganti no hp ini tidak ada sama sekali akhirnya dia gunakan buat beli iphone dgn hrg jt pembayaran melalui gopay later pembayaran bln saya sdh hubungi tokopedia care tpi tdk ada respon pdahal saya sering beli barang di tokopedia rusak emg toko satu ini ingat kalian yg make apk ini hati,0
pelayanan jos,2
ini knp lg ya beli token listrik di jam seharusnya udh bisa di proses tp msh blm berhasil konfirmasi skg beli lagi di jam pagi msh blm bisa oi bantu lah chat cs malah g bisa,0
terima kasih tokopedia promo pulsanya ribu cuman ribu,2
cukup bintang satu,0
masih mau coba rekomen dari temen,2
good,2
susah banget cekout nya lemot parah ga jalan,0
ibu qsaya berlangganan plus tapi fitur tidak bisa digunakan konsultasi ke cfs lama padahal waktu promonya tetap berjalan ngerugiin orang aja uang ga biss kembali nyesel banget tambah kesini tambah jelek,0
cepat respon,2
min kok hilang ya gopaylatter saya saya mau bayar cicilan,2
payah pembeli sama penjual ga bisa batalin pesanan gara ga di pick up si kurir,0
keren fiturnya banyak,2
aplikasi gajelas beli token tapi tokennya ga langsung muncul gimana kalau listriknya untuk kerjaan hah mau ganti kerugian jangan pernah pakai aplikasi gajelas ini,0
mantap,2
belanja di tokopedia gak susah dan gampang cara belanja nya,2
ok,2
refund susah kontak cs susah blanja disini kalo gk sesuai dan kita retur duitnya gk balik belanja di oren aja lebih pasti,0
pengiriman brang tidak sesuai dengan tanggl saya sangat kcewa atas ketidaknyamanan saya mau pke brang itu bsk mlah ngk nympee hadehhh😮‍💨,0
saran gue mending jngan disini soalnya banyak penipu berkeliaran gue coba hubungin chat tokped memuat trus gimna gue mau komplaingue ilang duit paylater di apk tokopedia ini rb kenapa gue ngasih ulasan disini karna di apk tokopedianya memuat trus padahal gaada problem masalah jaringan guehati hati aja kalian main apk ini apala gestun paylater,0
baik sekali,2
mantap banget,2
bner ini aplikasi bikin kesel trsaki hari masih d proses jadi nya kan saya kena denda dari pihak pembyrn angsuran sya pdhl saya sudah telat waktu byr tpi tokopedianya aja loading lama prosenya gak berhasil uang yg sudah masuk juga susah bgt d tarik nya kapok saya pake aplikasi ini buruk bgt pelayanan nya,0
aplikasi bagus tapi expedisi antri,2
kode eror iopczr sering tiba tiba hank hitam mau buka ulasan diarahkaan ke update tapi update tidak ada kenapa tidak bisa buka ulasan sistem transaksi 👍 tapi aplikasi sangat tidak bagus sebelum update sangat lelet setelah update tidak bisa buka ulasan cari programer yang benar kenapa padahal tokopedia paling aman transaksi hak pembeli terbukti terjamin haknya sayang appnya lelet,0
ok tokped🤣,2
aplikasi scam baru pertama x daftar aplikasi ini terus dikasih voucher banyak tapi setelah mau cekout vouchernya pada gak bisa dipake tetap stay sama shopee tokped scam,0
good job 👍,2
oke,2
hallo tokopedia semoga kembali seperti dulu lagi biar jualan gak ribet seperti sekarang harus donlod tiktok segala 🙏🙏,2
apa² an kali pesenan di batal kan dan uang nya pun nggak otomatis ke rekening malah jadi saldo tokped bisa di kembalikan ke rekening tapi ribet😔,2
gak tau kenapa yah aku rasa update makin kesini makin gak jelas pencarian di toko yg jelas tertera pun gak ketemu klo di ketik di tokonya pdhl ada barangnya aneh tolong lah jangan bikin pelanggan lama jadi pada hilang apk nya sering berat klo dipake kelamaan ngelag parah harus bolak balik keluar masuk apk,0
helpful,2
mantap,2
toko online paling lengkap,2
keren,2
aplikasi bagus murah dan gratis🗿,2
penyelesaian masalah ga pernah becus lama banget dan ga selesai,0
goood job,2
untuk pengiriman kerjasamanya dengan idexpress mohon dipikirkan ulang banyak yang kecewa dengan jasa idexpress muter² dan lama sampainya,0
dulu merupakan salah ecommerce yang sangat bersaing dengan shoope tetapi saat ini sepertinya tidak promo terbatas pilihan barang kurang lengkap dan beberapa fitur yang sering error,1
lengkap,2
sangat membantu saya trimakasiih,2
versi terbaru dari aplikasi ini justru membuat semakin banyak bugketidakvalidaneror aplikasi jadi semakin lambat sekali untuk memuat fiturlayanan dan bahkan gambar produk yang dijual sering rusaktidak muncul padahal internet yang saya gunakan tidak ada masalah,0
maaf tapi ini sangat menggangu bermain seseorang🙏,0
aplikasi tokopedia penipuansaya beli kebab monster original dipati ukur sampai sekarang tidak ada kebab mosternya sudah dibayar dr aplikasi gopaytolong tanggungjawabnya ganti uang saya kebab,0
makin kesini tokped ga jelas tdk bisa berjualan secara live ulasan bintang fitur chat loading lama 😡😡😡,0
ok,2
top wes,2
mantap,2
saya suka,2
ini tokopedia kenapa saya belanja instan drever nya gak nyangkut² sebenar nya sy udah pernah kejadian seperti ini eh sy coba lagitetep aja driver susah banget beda sama shop langsung gercep kalo instan buat sy instan itu penting karna konsument suka dadakan kalo pesen,0
aplikasi oksemoga kedepannya lbh banyak promo lg utk bayar tagihan terima kasih🙏,2
sekarang sudah ga bisa cod ga tau kenapah,2
jujur masih jauh lebih murah harga barang di toko oren 😅,0
kebanyakan notif berisik,0
hallo toped saya telah mng update aplikasi ke versi tp aplikasi selalu crash ketika mengetik d kolom pencarian tolong segera d perbaiki aplikasinya,2
bagus,2
ok,2
tokopedia lucu sajaundian yang sudah dimenangkan dari rodaputar tak taunya punya sk yang tidak logikahadian ribubelanja dulu sebanyak banyaknya dan diundi ulang lagi sama saja pembodohan atau bohonghoax cari duit yang benar saja,0
tidak disarankan pakai ada biaya layanan dibebankan dan tidak dibalikin walau ada pembatalan pesanan hebat kan refund pun bukan kembali ke rek awal tp tettitip di platform nya klo mau ditransfer ke rek bank kita kena lg biaya transfer waduh biaya trus dibebankan selain itu barangnya lama skl tiba klo dikomplain banyak alasan cust serv nya tidak sopan memutuskan chat sepihak sj barang dipesan estimasi tiba tahun lho luar biasa,0
ini kenapa saat saya ingin mentautkan pembayaran dengan aplikasi gopay selalu eror mohon di perbaiki,2
min untuk saldo bonus yg di gunakan jangn terlalu sedikit lah untuk transaksi pembayaran,1
ada beberapa yang bikin kecewa mode pembayaran cod terbatas terkadang privasi tidak sesuai dengan permintaan pas chat,2
kacau refund tidak bisa di ambil sudah hari ngendap kapok belanja lewat tokopedia komplain ke adminnya responnya lama banget,0
aplikasi lelet terutama di chat nya,0
layanan nya bagus salam sehat dan semangat berkarya,2
gaadagratis onkirnya,2
penurunan kinerja aplikasi estimasi by systemtidak sesuai dengan ekpedisi in case saya membeli produk estimasi tgl desember sampai sekarang barang tidak sampai owner store dan customer service tokopedia mempunya kesamaan tidak responsible dan tidak ada solver underate aplikasi ini kalau bukan karena barangnya belum samapi saya uninstall dan tidak mau membeli barang di aplikasi ini,0
lambat👎,0
ongkir keren kwalitas bagus mantap,2
pengiriman lelet gak ada solusi percepatan pengiriman,0
mau tautin gopay gagal mulu,0
terima kasih,2
pengembalian dana sangat mudah pertanyaan untuk validitas mestinya pertanyan biar kliatan berguna wkwkw eh skrng ngalamin lagi pengembalian dana nunggu hari padahal penjualnya emng niat menipu ternyata melindungi penipu dengan aturan lanjutin ya jangan ada perbaikan,0
sangat baik,2
wow,2
apk terburuk yg saya punya kurir gk mau nganter respon lama hadeh beda bgt dgn shope apk sampah emang buat tokopedia gk usah kerjasama dgn jnt bikin emosi aja lihat kurir nya mendingan jne atau spx lebih amanah dan tanggung jawab tolong perbaiki cs sangat buruk bkn membantu mlh perburuk wkwkk dahlah capek,0
komplain nya udah minggu gk kelar kelar,0
ongkirnya mahal jarang dapet gratis ongkir tuh tetangga sebelah hampir selalu dapat gratis ongkir,0
harga checkout kok berubah,0
saya suka langgana belanja di tokopedia yg tidak suka ribet ada update aplikasi segala,2
ok,2
oke,2
marketplace sebesar tokopedia tidak bisa memberikan pelayanan yang terbaik ke pembeli dan penjual barang yg sudah dibeli hampir bulan belum juga diterima sudah komplain baik ke pihak ekspedisi maupun ke tokopedia belum ada titik terangnya sudah hampir bulan dan hanya disuruh menunggu proses investigasi,0
lambat,0
ingin belanja mudah tanpa ribet,2
menarik,2
suka ilang barang yang di keranjang,2
maaf saya rubah jadi bintang krn iklan tokped terlalu mengganggu iklan tokped terlalu banyak di aplikasi lain,0
untung ada toko oren lg urgennya beli paket data system bermasalah mau belanja buat alamat baru tidak ditemukan lokasi padahal pilihan klik ada lokasinya smenjak kolab tiktok karyawan di phk semua yg kerja robot andai ditipu ikhlas saja sudah mending fokus ke salah satu saja untuk tokped tiktok atau tokped,0
mantap,2
saya sekarang tidak merekomendasikan kalo mau beli di marketplace tokopedia karena saya dirugikan dari barang lcd saya beli di tokopedia barang rusak saya pengembalian dana ajukan pengembalian dana malah tokopedia mengembalikan dananya alias uang saya ke penjual yang jelas jelas penipuanjadi saya rugi barang dan uang juga tapi tokopedia tidak sama sekali kasih kompensasi sama sekali saya sangat amat kecewa kalo bisa jangan pakai tokopedia lagi karena aplikasi penipu😡😡😡,0
pilihan lain berbelanja selain di toko dan mall lengkap pilihannya tetapi sayang sekali sekarang sudah jarang gratis ongkir dan harus langganan tidak seperti toko online lainnya,2
saya sangat kecewa karena tidak bisa cod untuk developer tolong dibanyakin cod nya pliss,0
sangat menarik untuk bekerja,2
woi tokopedia kasih pilihan kurir sama palanggan agar pelanggan bisa pakai kurir yang sesuai keinginan pelanggan kurir bermotto express tetapi kenyataan lambat cara mu membuat ranting app mu jadi jelek,0
good,2
cepat sekali,2
mantul membantu pisan,2
buat chat penjual ngelag buat ulas produk ngelag dan sering muncul kata ada gangguan di rumah tokped mohon diperbaiki segera terima kasih🙏,1
mau beli suatu produk di aplikasi langsung ga bisa padahal dulu bisa disuruh ke web tapi di web ga bisa pake semua vocer bahkan vocer gratis ongkir pun ga bisa aneh klo mau nyuruh buyer beli pake web kasih juga semua vocer nya aktifin jangan cuma bisa aktif klo lewat aplikasi sedangkan di aplikas ga bisa keluar barang nya gimana sih mau nya ga jelaa banget eneg banget gw lama ama ni toko ga ada bagus nya ga pernah sadar diri dan ga pernah mau upgrade aplikasi,0
gangguan di rumah tokped,2
sangat baik,2
puas,2
baik,2
harga kadang mahal gak sesuai dengan diskon,1
mantapp,2
saya senang belanja di toko pedia,2
sangat bangus dan amanah kurirnya ramah dan sesuai dengan pesananya,2
ok,2
tolong banget kalau update jangan ganti letak icon dll kita jadi bingung mau cari ini itu soalnya pindah saya mau cari saldo tokopedia untuk penarikan dana harus buka semua icon karna tidak muncul di halaman profil lagi,0
bagus,2
parah si tokopedia penarikan saldo refund sudah hari belom di cairkan ke saldo gopay padahal keterangan x jam ini sudah lebih dari x jam masih tahap pengecekan parah si,0
semoga sukses selalu untuk selamanya,2
tokopedia update terbaru payah pengguna baru yang di papua ga bisa masukkan alamat dan otomatis menemukan alamat di jakarta,0
baguscocok sekali toped mantap pokoknya,2
produknya cukup bagus,2
bagus,2
sebagai pengguna tokped sekarang buka aplikasi aja lemot tidak seperti dulu,0
bagus,2
bagus,2
good aplikasi ny,2
tokopedia akhir akhir ini kenapa ya fitur fitur nya tidak bisa dibuka contoh seperti ketika ingin mengubah metode pembayaran dibuka lihat semua tidak bisa ingin membuka riwayat komplain juga tidak bisa ingin membuka tokopedia later juga tidak bisa saya kira karena belum update ternyta setelah di update tetap saja tidak bisa sebenarnya ada apa dengan tokopedia ini,0
mantap,1
gampang mudah berbelanja,2
gak ada layanan codnya gimana mau pesen jangan persulit rakyat kecil tolong d perbaekin lagi sistem codny dibuka,0
status barang sudah sampai tapi saya tidak menerima barang nya tokopedia gimana sih bahkan pihak andmin menolak pengajuan sayapihak tokopedia tidak mau memberikan kompensasi atas hilangnya barang,0
notif iklan dan promo dr toko gak jelas sangat mengganggu dan tidak bisa di disable,2
mantap,2
aplikasi nya bagus tapi yang sering bermasalah di penjualnya kadang di profil barang ada giliran sudah di bayar stok barangnya kosong,2
toko monake professional store menipu proses return barang yg tidak sesuai pesanan tokopedia tidak menyediakan fitur yg membantu mengatasi toko nakal ini sementara saya kasih rating sampai ada solusi dari tokopedia,2
sangat bagus,2
bagus,2
mantap,2
sangat baik,2
lancar terus selalu update,2
ada gilenya lu baru juga mau bikin toko udah di nonaktifkan aje gimane mau jualan ribet bgt aplikasinya ga kayak yag sebelah,0
skrg sdh cepat tapi mohon kembalikan menu home seperti dulu tanpa video otomatis jika ingin nonton video kan sdh ada feed,1
baik terimakasih,2
bagus,2
mantap,2
mending kalian pake aplikasi lain aplikasi ini gaguna masak barang yang dikirim kurang tapi gabisa mengajukan pengembalian cs pun cuma mengandalkan ai pokoknya aplikasi paling sampah ya tokopedia demi allah nyesel saya belanja disini buang duit dan satu lagi jangan belanja di akun dunia shop karna itu penipuan penting untuk kalian tau agar ga rugi kayak saya,0
sangat bagus sekali saya suka belanja d sini,2
pembaruan mulunotif selalu lambatpembaruan teruusssssssssssparah woiy,0
semenjak gabung sama tiktok dan bukan indonesia lagi petingginya pelayanannya busuk banget chat cs yang bales ai mana gak nyambung setidaknya dulu meskipun lama tapi manusia asli jadi ya problem bisa terselesaikan itulah beda nya ai ama manusia sebodohbodohnya manusia masih bisa mikir trus sekarang gak bisa komplain lagi kalopun komplain diarahin ke faq yang tidak update itu,0
tokopedia melindungi penipu sudah diberi bukti gambar dari penjual tapi tetap tokopedia tidak peduli padahal yg membuka segel adalah penjual gimana kami melampirkan bukti tanpa segel yg dikirim pun bukan yg ditawarkannipu dan barang rusak tetapi tokopedia tetap tidak peduli mungkin ditokopedia banyak penipu yg dilindungi tokopedia,0
mending ke toko oren aja w pertama beli barang disini dibatalin tokonya dana refund nya gak balik² ya gak seberapa sih cuma k cuma penangananya dan sistemnya gak jelas udah w chat juga berkali² masih disuruh nunggu mending shoppe xjam gak usah dichat udah beres,0
sangat membantu,2
gila memang saya g mau barangnya ttp d krim penjual saya blg k tokped batalkan aja pengiriman ny sy g mau barang yang lain e malah ttp d krim saya ajukan pengembalian langsung ttp sy yg rugi masih ada tagihan yang barang ny sdh d kembalikan sy g nrima barang tapi saya ttp di tagih,0
